id,numCharPostTitle,numCharArticleTitle,numCharArticleDescr,numCharArticleKeywords,numCharArticleCaption,numCharArticleParagraph,avgWordLenPostTitle,avgWordLenArticleTitle,capitalPostTitle,numWords,commonPhrase
837599684252340224.000000,65.000000,97.000000,108.000000,79.000000,442.000000,3790.000000,6.428571,5.400000,0.000000,13.000000,0.000000
837537204024967168.000000,90.000000,56.000000,47.000000,17.000000,52.000000,3597.000000,6.777778,5.000000,0.066667,15.000000,1.000000
837535007736492032.000000,65.000000,65.000000,0.000000,0.000000,117.000000,860.000000,5.714286,5.714286,0.083333,12.000000,0.000000
837493114394791936.000000,90.000000,64.000000,154.000000,339.000000,2053.000000,429.000000,4.625000,5.500000,0.222222,18.000000,0.000000
837445904550461440.000000,84.000000,51.000000,247.000000,92.000000,0.000000,24163.000000,5.888889,5.833333,0.000000,16.000000,1.000000
837434359917477888.000000,110.000000,45.000000,120.000000,414.000000,2242.000000,6328.000000,4.133333,3.000000,0.214286,28.000000,0.000000
837427788776792064.000000,68.000000,64.000000,137.000000,51.000000,346.000000,2089.000000,5.875000,4.600000,0.000000,12.000000,0.000000
837400385849552896.000000,78.000000,89.000000,300.000000,0.000000,89.000000,3893.000000,5.888889,4.500000,0.000000,13.000000,0.000000
837394896927485952.000000,116.000000,97.000000,142.000000,166.000000,1612.000000,2546.000000,6.153846,5.785714,0.238095,21.000000,0.000000
837392197892866048.000000,69.000000,67.000000,75.000000,155.000000,938.000000,7515.000000,8.000000,8.000000,0.166667,12.000000,0.000000
837381218593296384.000000,70.000000,142.000000,177.000000,57.000000,1120.000000,3531.000000,6.777778,6.437500,0.100000,10.000000,0.000000
837321931162550272.000000,67.000000,72.000000,307.000000,79.000000,18.000000,2153.000000,5.125000,5.444444,0.153846,13.000000,0.000000
837304770218049536.000000,65.000000,84.000000,54.000000,54.000000,27.000000,1394.000000,5.000000,5.083333,0.200000,15.000000,0.000000
837299460526882816.000000,71.000000,80.000000,402.000000,90.000000,37.000000,3262.000000,4.666667,5.285714,0.000000,14.000000,1.000000
837283874224893952.000000,48.000000,86.000000,86.000000,49.000000,16.000000,1401.000000,6.600000,6.700000,0.181818,11.000000,1.000000
837261699505872896.000000,106.000000,153.000000,157.000000,35.000000,726.000000,3097.000000,5.846154,6.352941,0.055556,18.000000,0.000000
837256388648763392.000000,101.000000,78.000000,141.000000,58.000000,0.000000,5531.000000,7.777778,7.285714,0.071429,14.000000,0.000000
837243010488229888.000000,74.000000,75.000000,181.000000,0.000000,201.000000,1480.000000,5.500000,5.500000,0.076923,13.000000,0.000000
837210967914213376.000000,57.000000,83.000000,76.000000,15.000000,11452.000000,6834.000000,7.142857,5.416667,0.250000,8.000000,0.000000
837150935176593408.000000,49.000000,50.000000,124.000000,191.000000,249.000000,5967.000000,3.857143,3.857143,0.750000,12.000000,0.000000
837131365787316224.000000,82.000000,89.000000,937.000000,0.000000,2299.000000,12069.000000,7.777778,7.500000,0.272727,11.000000,0.000000
837073420927950848.000000,59.000000,59.000000,0.000000,0.000000,2827.000000,6203.000000,6.142857,6.142857,0.000000,9.000000,0.000000
837055120647016448.000000,48.000000,48.000000,68.000000,42.000000,79.000000,930.000000,4.125000,4.125000,0.250000,12.000000,0.000000
837039746140499968.000000,75.000000,86.000000,276.000000,0.000000,222.000000,3061.000000,5.700000,5.909091,0.000000,14.000000,0.000000
837037233429442560.000000,57.000000,57.000000,88.000000,61.000000,229.000000,4156.000000,5.000000,5.000000,0.083333,12.000000,0.000000
836964868104339456.000000,87.000000,97.000000,310.000000,84.000000,7.000000,2591.000000,4.833333,5.500000,0.058824,17.000000,0.000000
836856555245088768.000000,63.000000,63.000000,123.000000,94.000000,134.000000,3082.000000,4.666667,4.000000,0.062500,16.000000,0.000000
836838189901955072.000000,57.000000,43.000000,149.000000,34.000000,25.000000,3812.000000,5.142857,5.200000,0.142857,14.000000,0.000000
836834655202590720.000000,41.000000,144.000000,194.000000,41.000000,2878.000000,5701.000000,5.000000,5.812500,0.000000,8.000000,0.000000
836813296544137216.000000,92.000000,63.000000,245.000000,29.000000,0.000000,33655.000000,4.923077,5.777778,0.111111,18.000000,0.000000
836803277224292352.000000,115.000000,83.000000,83.000000,29.000000,9.000000,1740.000000,6.555556,6.800000,0.047619,21.000000,1.000000
836786891890569216.000000,83.000000,74.000000,346.000000,0.000000,84.000000,5928.000000,7.000000,4.800000,0.375000,16.000000,1.000000
836771862877069312.000000,114.000000,29.000000,0.000000,0.000000,120.000000,3578.000000,4.818182,9.000000,0.153846,26.000000,0.000000
836755487089532928.000000,51.000000,54.000000,0.000000,0.000000,225.000000,1467.000000,6.166667,5.333333,0.125000,8.000000,0.000000
836749809574871040.000000,5.000000,59.000000,109.000000,82.000000,1490.000000,1884.000000,2.000000,4.888889,0.500000,2.000000,0.000000
836703530593435648.000000,81.000000,95.000000,157.000000,63.000000,93.000000,2570.000000,7.250000,6.454545,0.307692,13.000000,1.000000
836632564521652224.000000,57.000000,57.000000,0.000000,0.000000,0.000000,2471.000000,4.166667,4.166667,0.142857,14.000000,1.000000
836627794302013440.000000,92.000000,92.000000,97.000000,87.000000,572.000000,3788.000000,7.700000,7.700000,0.083333,12.000000,0.000000
836624560850104320.000000,56.000000,93.000000,93.000000,65.000000,46.000000,4046.000000,7.750000,6.900000,0.083333,12.000000,0.000000
836594349546881024.000000,70.000000,82.000000,129.000000,113.000000,406.000000,6909.000000,5.375000,5.666667,0.142857,14.000000,0.000000
836586354746228736.000000,77.000000,77.000000,33.000000,35.000000,46.000000,430.000000,6.000000,5.090909,0.133333,15.000000,0.000000
836577151830884352.000000,79.000000,79.000000,144.000000,100.000000,181.000000,9511.000000,6.444444,6.444444,0.153846,13.000000,0.000000
836572016446750720.000000,70.000000,103.000000,152.000000,165.000000,2007.000000,255.000000,5.714286,7.300000,0.071429,14.000000,1.000000
836569902022455296.000000,46.000000,58.000000,0.000000,0.000000,1312.000000,6282.000000,5.000000,4.142857,0.000000,9.000000,0.000000
836538702360883200.000000,68.000000,65.000000,129.000000,0.000000,155.000000,689.000000,6.250000,6.125000,0.384615,13.000000,0.000000
836533648165847040.000000,95.000000,95.000000,133.000000,48.000000,0.000000,420.000000,5.166667,5.166667,0.047619,21.000000,0.000000
836523614388224000.000000,91.000000,60.000000,59.000000,325.000000,54.000000,6604.000000,6.090909,6.285714,0.000000,16.000000,0.000000
836522333175152640.000000,82.000000,171.000000,137.000000,37.000000,783.000000,4656.000000,7.857143,6.875000,0.076923,13.000000,1.000000
836495149526024192.000000,75.000000,69.000000,59.000000,36.000000,46.000000,1560.000000,6.625000,7.285714,0.000000,14.000000,0.000000
836474755276488704.000000,76.000000,76.000000,454.000000,136.000000,17.000000,4812.000000,5.363636,5.363636,0.071429,14.000000,0.000000
836435252012859392.000000,79.000000,79.000000,47.000000,63.000000,46.000000,1284.000000,5.700000,5.700000,0.062500,16.000000,0.000000
836410702545960960.000000,71.000000,113.000000,113.000000,100.000000,40.000000,2954.000000,6.333333,5.600000,0.062500,16.000000,0.000000
836410607888920576.000000,85.000000,59.000000,115.000000,102.000000,95.000000,1398.000000,6.600000,5.857143,0.071429,14.000000,0.000000
836378198296432640.000000,85.000000,60.000000,223.000000,74.000000,312.000000,4195.000000,6.700000,6.714286,0.071429,14.000000,1.000000
836374159026335744.000000,48.000000,48.000000,0.000000,0.000000,2558.000000,2870.000000,5.666667,5.666667,0.250000,8.000000,1.000000
836315871069024256.000000,102.000000,122.000000,122.000000,110.000000,1391.000000,3425.000000,4.875000,5.200000,0.115385,26.000000,1.000000
836294985435725824.000000,78.000000,60.000000,153.000000,0.000000,7.000000,6987.000000,7.500000,7.142857,0.363636,11.000000,0.000000
836272226420809728.000000,61.000000,60.000000,383.000000,0.000000,19.000000,6080.000000,5.500000,5.500000,0.076923,13.000000,0.000000
836238576631308288.000000,47.000000,47.000000,121.000000,48.000000,18.000000,2358.000000,6.333333,6.333333,0.125000,8.000000,0.000000
836229452686323712.000000,34.000000,77.000000,96.000000,0.000000,0.000000,1470.000000,6.000000,5.636364,0.250000,8.000000,0.000000
836063436794626048.000000,58.000000,72.000000,109.000000,84.000000,163.000000,1637.000000,6.428571,6.444444,0.000000,10.000000,0.000000
836053243943858176.000000,65.000000,57.000000,164.000000,162.000000,207.000000,7703.000000,6.285714,6.500000,0.461538,13.000000,1.000000
836015307458293760.000000,41.000000,62.000000,132.000000,0.000000,548.000000,263.000000,6.000000,5.833333,0.125000,8.000000,1.000000
836004442298286080.000000,86.000000,69.000000,198.000000,138.000000,207.000000,8922.000000,6.000000,6.250000,0.187500,16.000000,1.000000
835980770179231744.000000,56.000000,63.000000,305.000000,0.000000,0.000000,2824.000000,5.000000,5.000000,0.166667,12.000000,0.000000
835943416391426048.000000,76.000000,82.000000,170.000000,0.000000,65.000000,1686.000000,6.888889,6.800000,0.666667,12.000000,0.000000
835936145552863232.000000,49.000000,164.000000,187.000000,41.000000,1696.000000,5111.000000,6.000000,5.944444,0.111111,9.000000,1.000000
835897236093616128.000000,69.000000,74.000000,159.000000,320.000000,264.000000,2869.000000,4.900000,5.300000,0.071429,14.000000,0.000000
835887867406745600.000000,80.000000,92.000000,96.000000,63.000000,0.000000,3177.000000,6.111111,6.222222,0.071429,14.000000,1.000000
835879700652240896.000000,32.000000,32.000000,0.000000,0.000000,0.000000,3048.000000,4.200000,4.200000,0.142857,7.000000,0.000000
835831618799558656.000000,43.000000,43.000000,97.000000,0.000000,0.000000,2696.000000,4.333333,4.333333,0.200000,10.000000,0.000000
835829320807501824.000000,100.000000,72.000000,153.000000,89.000000,429.000000,4516.000000,5.800000,5.000000,0.055556,18.000000,0.000000
835825134808203264.000000,68.000000,68.000000,254.000000,117.000000,188.000000,12698.000000,6.142857,6.142857,0.083333,12.000000,0.000000
835812051259899904.000000,77.000000,77.000000,46.000000,37.000000,46.000000,2794.000000,6.111111,6.111111,0.083333,12.000000,0.000000
835808598341140480.000000,38.000000,38.000000,120.000000,134.000000,65.000000,4166.000000,4.500000,4.500000,0.125000,8.000000,0.000000
835754319278288896.000000,66.000000,67.000000,208.000000,0.000000,270.000000,3011.000000,6.750000,6.750000,0.000000,11.000000,0.000000
835747282150653952.000000,104.000000,51.000000,50.000000,300.000000,0.000000,1081.000000,5.714286,5.285714,0.150000,20.000000,0.000000
835731372270551040.000000,42.000000,42.000000,95.000000,0.000000,12.000000,4169.000000,4.166667,3.800000,0.000000,10.000000,1.000000
835700968134160384.000000,80.000000,83.000000,241.000000,0.000000,87.000000,6903.000000,5.700000,5.400000,0.000000,15.000000,1.000000
835691220240334848.000000,75.000000,75.000000,187.000000,0.000000,147.000000,1665.000000,7.500000,7.000000,0.083333,12.000000,0.000000
835682081657270272.000000,98.000000,98.000000,110.000000,83.000000,148.000000,6733.000000,5.285714,4.750000,0.421053,19.000000,0.000000
835629996970405888.000000,71.000000,70.000000,107.000000,111.000000,301.000000,6027.000000,6.285714,6.285714,0.133333,15.000000,1.000000
835625464647544832.000000,78.000000,78.000000,148.000000,94.000000,46.000000,2933.000000,6.200000,6.200000,0.166667,12.000000,1.000000
835587377024405504.000000,90.000000,62.000000,171.000000,0.000000,0.000000,5778.000000,6.181818,5.750000,0.200000,15.000000,0.000000
835565176371953664.000000,34.000000,50.000000,52.000000,103.000000,239.000000,3813.000000,7.666667,4.500000,0.166667,6.000000,0.000000
835540938768408576.000000,60.000000,60.000000,120.000000,61.000000,15.000000,2734.000000,4.750000,4.750000,0.133333,15.000000,0.000000
835490246578028544.000000,65.000000,100.000000,148.000000,0.000000,0.000000,300.000000,7.142857,7.100000,0.100000,10.000000,0.000000
835477818691764224.000000,49.000000,49.000000,115.000000,115.000000,79.000000,5572.000000,5.428571,5.428571,0.000000,9.000000,1.000000
835475533257404416.000000,71.000000,59.000000,138.000000,0.000000,0.000000,4668.000000,6.750000,6.285714,0.615385,13.000000,0.000000
835472183556259840.000000,84.000000,172.000000,189.000000,51.000000,638.000000,2391.000000,6.400000,5.550000,0.071429,14.000000,0.000000
835469661743550464.000000,87.000000,23.000000,74.000000,101.000000,163.000000,5431.000000,7.857143,7.000000,0.117647,17.000000,1.000000
835459338760257536.000000,72.000000,53.000000,155.000000,36.000000,3991.000000,8162.000000,5.625000,6.166667,0.133333,15.000000,0.000000
835436720166424576.000000,82.000000,118.000000,51.000000,116.000000,38.000000,1332.000000,9.428571,6.461538,0.615385,13.000000,0.000000
835391435440521216.000000,51.000000,54.000000,97.000000,0.000000,1408.000000,98.000000,6.333333,6.833333,0.142857,7.000000,0.000000
835360949653626880.000000,44.000000,50.000000,304.000000,0.000000,167.000000,3820.000000,5.666667,5.166667,0.285714,7.000000,0.000000
835359026154196992.000000,58.000000,58.000000,157.000000,58.000000,293.000000,1714.000000,5.875000,5.875000,0.000000,9.000000,0.000000
835339045727252480.000000,78.000000,78.000000,140.000000,78.000000,50.000000,1347.000000,5.428571,5.428571,0.250000,16.000000,0.000000
835323885797060608.000000,12.000000,49.000000,89.000000,0.000000,222.000000,3922.000000,4.000000,6.000000,0.333333,3.000000,0.000000
835323883364438016.000000,17.000000,56.000000,139.000000,0.000000,25.000000,5103.000000,4.500000,4.285714,0.166667,6.000000,1.000000
835308354780151808.000000,74.000000,82.000000,147.000000,0.000000,536.000000,4275.000000,8.000000,7.888889,0.333333,9.000000,0.000000
835272780576931840.000000,7.000000,92.000000,134.000000,52.000000,1319.000000,3203.000000,6.000000,4.166667,0.500000,2.000000,0.000000
835241121571745792.000000,51.000000,51.000000,0.000000,0.000000,0.000000,400.000000,4.000000,4.000000,0.714286,14.000000,0.000000
835239409704402944.000000,88.000000,88.000000,42.000000,0.000000,0.000000,520.000000,5.727273,5.727273,0.062500,16.000000,0.000000
835183789928239104.000000,116.000000,58.000000,57.000000,325.000000,0.000000,10514.000000,6.642857,6.142857,0.421053,19.000000,0.000000
835114092104925184.000000,64.000000,59.000000,209.000000,0.000000,61.000000,1325.000000,4.666667,4.666667,0.071429,14.000000,0.000000
835071179002101760.000000,50.000000,144.000000,182.000000,37.000000,156.000000,778.000000,6.600000,6.214286,0.100000,10.000000,1.000000
835067202701152256.000000,49.000000,50.000000,378.000000,0.000000,5.000000,1672.000000,5.142857,5.142857,0.100000,10.000000,0.000000
835044095198277632.000000,57.000000,57.000000,0.000000,0.000000,0.000000,3650.000000,7.166667,7.166667,0.000000,8.000000,1.000000
835013939134083072.000000,50.000000,51.000000,186.000000,303.000000,1869.000000,425.000000,3.888889,3.888889,0.000000,11.000000,0.000000
834991515973869568.000000,80.000000,30.000000,95.000000,80.000000,24.000000,4745.000000,5.142857,5.000000,0.227273,22.000000,1.000000
834930702600683520.000000,93.000000,93.000000,174.000000,58.000000,41.000000,2641.000000,7.600000,7.600000,0.000000,13.000000,1.000000
834924393537105920.000000,55.000000,55.000000,93.000000,0.000000,197.000000,2362.000000,3.857143,3.857143,0.000000,11.000000,0.000000
834920605916917760.000000,89.000000,74.000000,167.000000,73.000000,252.000000,2126.000000,4.916667,5.250000,0.000000,17.000000,0.000000
834913498597572608.000000,84.000000,123.000000,176.000000,49.000000,522.000000,1490.000000,6.555556,6.230769,0.071429,14.000000,0.000000
834894382436245504.000000,62.000000,44.000000,56.000000,49.000000,145.000000,1691.000000,7.000000,7.250000,0.363636,11.000000,0.000000
834878803377795072.000000,87.000000,47.000000,186.000000,12.000000,174.000000,13097.000000,6.111111,4.600000,0.058824,17.000000,1.000000
834738300070006784.000000,60.000000,60.000000,120.000000,70.000000,0.000000,3518.000000,6.833333,6.833333,0.111111,9.000000,0.000000
834730837681725440.000000,98.000000,53.000000,148.000000,69.000000,232.000000,2997.000000,6.300000,5.666667,0.150000,20.000000,0.000000
834725694450044928.000000,84.000000,84.000000,122.000000,0.000000,174.000000,2453.000000,6.875000,6.875000,0.066667,15.000000,1.000000
834716967558926336.000000,36.000000,95.000000,85.000000,72.000000,50.000000,3138.000000,6.500000,4.727273,1.285714,7.000000,0.000000
834637936763215872.000000,67.000000,67.000000,15.000000,30.000000,27.000000,330.000000,5.571429,5.571429,0.153846,13.000000,0.000000
834537677236101120.000000,92.000000,73.000000,62.000000,94.000000,239.000000,5413.000000,6.181818,6.250000,0.200000,15.000000,0.000000
834477225319792640.000000,5.000000,62.000000,141.000000,106.000000,1155.000000,6688.000000,2.000000,6.125000,0.500000,2.000000,0.000000
834473486924001280.000000,28.000000,29.000000,147.000000,0.000000,318.000000,1770.000000,4.666667,4.666667,0.166667,6.000000,0.000000
834450227482464256.000000,46.000000,41.000000,146.000000,0.000000,34.000000,2015.000000,4.000000,3.166667,0.181818,11.000000,0.000000
834389167081680896.000000,87.000000,96.000000,177.000000,41.000000,364.000000,1076.000000,6.333333,6.000000,0.066667,15.000000,1.000000
834387319503409152.000000,89.000000,74.000000,149.000000,0.000000,130.000000,4634.000000,6.500000,8.142857,0.000000,13.000000,0.000000
834372173460545536.000000,89.000000,63.000000,63.000000,87.000000,159.000000,957.000000,6.545455,6.857143,0.071429,14.000000,1.000000
834277067130802176.000000,61.000000,64.000000,255.000000,0.000000,48.000000,1970.000000,5.714286,5.428571,0.166667,12.000000,0.000000
834188836800430080.000000,86.000000,86.000000,91.000000,85.000000,27.000000,2775.000000,5.909091,5.153846,0.000000,17.000000,0.000000
834183511309447168.000000,21.000000,87.000000,118.000000,72.000000,1126.000000,3551.000000,6.500000,4.692308,0.333333,6.000000,0.000000
834148218057404416.000000,79.000000,78.000000,127.000000,0.000000,66.000000,1467.000000,5.600000,5.500000,0.062500,16.000000,0.000000
834143310323318784.000000,35.000000,73.000000,73.000000,49.000000,1555.000000,7487.000000,6.666667,6.000000,0.111111,9.000000,0.000000
834135064199970816.000000,66.000000,66.000000,163.000000,89.000000,361.000000,1448.000000,5.142857,5.142857,0.076923,13.000000,1.000000
834085751927214080.000000,92.000000,80.000000,184.000000,77.000000,460.000000,2762.000000,6.700000,6.900000,0.071429,14.000000,0.000000
834076761499500544.000000,116.000000,87.000000,86.000000,77.000000,325.000000,2240.000000,6.307692,6.000000,0.095238,21.000000,1.000000
834062289707888640.000000,88.000000,58.000000,182.000000,0.000000,225.000000,4322.000000,7.100000,5.750000,0.166667,12.000000,0.000000
834052560772276224.000000,92.000000,45.000000,110.000000,109.000000,462.000000,4855.000000,6.083333,6.000000,0.000000,15.000000,0.000000
834011438872199168.000000,76.000000,60.000000,187.000000,0.000000,52.000000,940.000000,5.900000,5.500000,0.307692,13.000000,0.000000
833993791157723136.000000,107.000000,60.000000,168.000000,78.000000,3283.000000,4433.000000,6.454545,6.125000,0.117647,17.000000,0.000000
833891868991643648.000000,82.000000,82.000000,207.000000,87.000000,51.000000,4287.000000,6.600000,6.600000,0.285714,14.000000,0.000000
833786065139941376.000000,71.000000,71.000000,93.000000,0.000000,292.000000,2294.000000,7.375000,7.375000,0.100000,10.000000,0.000000
833703008793923584.000000,88.000000,88.000000,157.000000,0.000000,222.000000,4263.000000,7.777778,7.777778,0.000000,12.000000,0.000000
833702124995375104.000000,73.000000,73.000000,140.000000,0.000000,139.000000,696.000000,6.625000,6.625000,0.230769,13.000000,0.000000
833651168438059008.000000,67.000000,72.000000,0.000000,23.000000,640.000000,2748.000000,5.111111,5.000000,0.076923,13.000000,1.000000
833612604572512256.000000,79.000000,80.000000,131.000000,57.000000,180.000000,3148.000000,6.000000,6.555556,0.200000,15.000000,0.000000
833579959402782720.000000,63.000000,71.000000,532.000000,0.000000,1687.000000,7401.000000,5.111111,5.100000,0.090909,11.000000,0.000000
833562269392834560.000000,85.000000,86.000000,195.000000,0.000000,136.000000,4102.000000,6.777778,6.777778,0.307692,13.000000,0.000000
833540713690316800.000000,61.000000,48.000000,84.000000,0.000000,489.000000,1249.000000,5.625000,5.142857,0.461538,13.000000,0.000000
833521814047436800.000000,40.000000,39.000000,109.000000,0.000000,24.000000,4756.000000,4.000000,4.000000,0.000000,9.000000,1.000000
833482326227165184.000000,56.000000,56.000000,96.000000,0.000000,0.000000,4098.000000,5.857143,5.857143,0.000000,9.000000,0.000000
833473901204168704.000000,60.000000,52.000000,191.000000,0.000000,94.000000,6998.000000,7.166667,7.600000,0.600000,10.000000,0.000000
833463008001159168.000000,84.000000,185.000000,196.000000,42.000000,1182.000000,5295.000000,7.375000,6.000000,0.153846,13.000000,0.000000
833449223089750016.000000,100.000000,56.000000,172.000000,172.000000,304.000000,7927.000000,8.555556,7.500000,0.076923,13.000000,0.000000
833424110759903232.000000,90.000000,79.000000,112.000000,0.000000,382.000000,2224.000000,6.777778,7.250000,0.437500,16.000000,0.000000
833413108899147776.000000,76.000000,68.000000,174.000000,68.000000,30.000000,2469.000000,5.500000,5.555556,0.533333,15.000000,0.000000
833409589571895296.000000,111.000000,67.000000,153.000000,133.000000,1097.000000,9770.000000,7.000000,4.888889,0.105263,19.000000,0.000000
833408258895405056.000000,82.000000,81.000000,144.000000,0.000000,259.000000,1990.000000,7.375000,7.375000,0.076923,13.000000,0.000000
833407824323547136.000000,67.000000,68.000000,127.000000,35.000000,400.000000,5694.000000,5.750000,4.500000,0.000000,16.000000,0.000000
833398686323351552.000000,92.000000,92.000000,169.000000,71.000000,639.000000,8854.000000,6.181818,6.181818,0.133333,15.000000,0.000000
833398426368778240.000000,50.000000,70.000000,179.000000,45.000000,141.000000,6150.000000,7.000000,6.111111,0.142857,7.000000,0.000000
833361068558790656.000000,90.000000,90.000000,131.000000,64.000000,304.000000,6339.000000,6.000000,6.000000,0.058824,17.000000,0.000000
833359820589772800.000000,90.000000,102.000000,174.000000,42.000000,926.000000,2006.000000,7.250000,6.700000,0.066667,15.000000,1.000000
833347443597115392.000000,92.000000,58.000000,204.000000,326.000000,2151.000000,433.000000,5.800000,5.142857,0.052632,19.000000,1.000000
833345903855427584.000000,72.000000,72.000000,0.000000,0.000000,352.000000,1597.000000,5.555556,5.555556,0.066667,15.000000,0.000000
833343900626583552.000000,36.000000,107.000000,113.000000,0.000000,290.000000,146.000000,4.000000,6.384615,0.222222,9.000000,0.000000
833340106631176192.000000,81.000000,91.000000,137.000000,0.000000,408.000000,3091.000000,8.571429,5.888889,1.538462,13.000000,0.000000
833338419715653632.000000,51.000000,51.000000,77.000000,0.000000,131.000000,341.000000,3.750000,3.750000,0.062500,16.000000,0.000000
833262126626140160.000000,78.000000,65.000000,139.000000,519.000000,2015.000000,526.000000,5.500000,6.125000,0.066667,15.000000,0.000000
833229914916667392.000000,100.000000,100.000000,64.000000,62.000000,1090.000000,4861.000000,6.000000,6.000000,0.062500,16.000000,1.000000
833229657319276544.000000,87.000000,88.000000,225.000000,384.000000,1928.000000,434.000000,7.600000,7.600000,0.000000,10.000000,0.000000
833209509254397952.000000,91.000000,48.000000,113.000000,94.000000,0.000000,3656.000000,5.166667,4.500000,0.055556,18.000000,0.000000
833206580015403008.000000,80.000000,53.000000,260.000000,0.000000,153.000000,4881.000000,6.875000,7.400000,0.071429,14.000000,0.000000
833179308487241728.000000,86.000000,66.000000,58.000000,0.000000,1004.000000,6486.000000,5.181818,5.714286,0.157895,19.000000,0.000000
833140450341052416.000000,64.000000,64.000000,157.000000,27.000000,297.000000,4255.000000,4.636364,4.636364,0.000000,13.000000,0.000000
833126710891642880.000000,54.000000,73.000000,108.000000,0.000000,21.000000,11883.000000,5.285714,6.333333,0.166667,12.000000,0.000000
833086966015152128.000000,84.000000,39.000000,309.000000,0.000000,29.000000,5441.000000,5.625000,6.000000,0.062500,16.000000,1.000000
833045943767461888.000000,111.000000,51.000000,145.000000,168.000000,300.000000,6504.000000,6.625000,5.666667,0.041667,24.000000,1.000000
833028358204248064.000000,76.000000,58.000000,170.000000,0.000000,154.000000,6620.000000,6.000000,5.714286,0.692308,13.000000,0.000000
833005479081164800.000000,70.000000,84.000000,135.000000,0.000000,69.000000,1695.000000,8.166667,6.777778,0.692308,13.000000,0.000000
832969468619980800.000000,89.000000,32.000000,103.000000,0.000000,1445.000000,6403.000000,6.888889,5.000000,0.066667,15.000000,1.000000
832913772759105536.000000,38.000000,47.000000,342.000000,1.000000,5.000000,1339.000000,4.800000,4.666667,0.000000,7.000000,0.000000
832889186449498112.000000,85.000000,82.000000,77.000000,123.000000,27.000000,443.000000,6.100000,6.300000,0.200000,15.000000,0.000000
832855698899861504.000000,76.000000,58.000000,100.000000,0.000000,337.000000,3378.000000,5.444444,5.000000,0.200000,15.000000,0.000000
832824720219316224.000000,61.000000,60.000000,155.000000,140.000000,619.000000,6892.000000,5.125000,5.125000,0.076923,13.000000,0.000000
832801576876175360.000000,48.000000,82.000000,109.000000,60.000000,25.000000,3975.000000,6.000000,4.230769,0.300000,10.000000,0.000000
832800649477779456.000000,75.000000,55.000000,54.000000,84.000000,203.000000,5160.000000,5.875000,6.666667,0.133333,15.000000,0.000000
832794309761970176.000000,76.000000,31.000000,209.000000,69.000000,60.000000,4491.000000,7.428571,6.000000,0.083333,12.000000,1.000000
832772290244784128.000000,79.000000,56.000000,220.000000,209.000000,2153.000000,435.000000,6.750000,6.600000,0.142857,14.000000,0.000000
832769988754694144.000000,18.000000,109.000000,109.000000,71.000000,1320.000000,3142.000000,6.000000,4.583333,0.142857,7.000000,0.000000
832734885668327424.000000,40.000000,60.000000,278.000000,0.000000,0.000000,8441.000000,6.200000,6.250000,0.142857,7.000000,0.000000
832699135862124544.000000,72.000000,72.000000,87.000000,0.000000,293.000000,1746.000000,6.750000,6.750000,0.000000,11.000000,1.000000
832678039347683328.000000,64.000000,61.000000,83.000000,65.000000,185.000000,4769.000000,6.428571,6.125000,0.083333,12.000000,0.000000
832620648224608256.000000,50.000000,53.000000,122.000000,71.000000,120.000000,9839.000000,7.250000,7.250000,0.125000,8.000000,0.000000
832609810742902784.000000,82.000000,93.000000,264.000000,0.000000,109.000000,5159.000000,5.500000,5.916667,0.058824,17.000000,1.000000
832577847382441984.000000,67.000000,53.000000,130.000000,53.000000,473.000000,3699.000000,4.600000,4.750000,0.142857,14.000000,0.000000
832560478983430144.000000,63.000000,63.000000,76.000000,37.000000,66.000000,2787.000000,6.000000,6.000000,0.153846,13.000000,1.000000
832529627000270848.000000,62.000000,62.000000,89.000000,193.000000,46.000000,2649.000000,6.000000,6.000000,0.083333,12.000000,0.000000
832488780506370048.000000,108.000000,108.000000,251.000000,75.000000,41.000000,4373.000000,7.181818,7.181818,0.187500,16.000000,0.000000
832454529350184960.000000,46.000000,57.000000,139.000000,55.000000,57.000000,1845.000000,3.800000,5.625000,0.428571,14.000000,1.000000
832373975980204032.000000,72.000000,72.000000,0.000000,0.000000,1898.000000,2039.000000,5.000000,5.000000,0.000000,14.000000,0.000000
832362955626786816.000000,73.000000,62.000000,221.000000,69.000000,204.000000,2456.000000,8.428571,8.000000,0.100000,10.000000,1.000000
832360183565258752.000000,67.000000,75.000000,163.000000,0.000000,166.000000,1809.000000,7.285714,5.800000,0.416667,12.000000,0.000000
832357068220739584.000000,43.000000,52.000000,146.000000,79.000000,500.000000,7848.000000,5.833333,5.500000,0.222222,9.000000,0.000000
832317375663857664.000000,41.000000,54.000000,467.000000,27.000000,15.000000,1191.000000,4.666667,5.125000,0.000000,9.000000,0.000000
832316967654719488.000000,71.000000,80.000000,129.000000,0.000000,147.000000,2019.000000,5.222222,5.400000,0.375000,16.000000,0.000000
832300456835739648.000000,86.000000,56.000000,177.000000,98.000000,0.000000,812.000000,5.000000,5.375000,0.294118,17.000000,1.000000
832251947100971008.000000,87.000000,96.000000,213.000000,1.000000,27.000000,2009.000000,6.500000,6.222222,0.133333,15.000000,0.000000
832236362522824704.000000,37.000000,37.000000,59.000000,0.000000,0.000000,389.000000,5.400000,5.400000,0.000000,6.000000,0.000000
832219284290023424.000000,86.000000,91.000000,52.000000,53.000000,63.000000,1232.000000,5.777778,6.100000,0.066667,15.000000,0.000000
