id,numCharPostTitle,numCharArticleTitle,numCharArticleDescr,numCharArticleKeywords,numCharArticleCaption,numCharArticleParagraph,avgSimilarityPostTitle,avgWordLenPostTitle,avgWordLenArticleTitle,capitalPostTitle,numWords,commonPhrase
6.093077045202575e+17,79.0,79.0,132.0,82.0,196.0,3720.0,0.034479812857112636,5.222222222222222,5.222222222222222,0.375,16.0,0.0
6.08747894808703e+17,90.0,58.0,0.0,0.0,522.0,1633.0,0.05695633164905849,6.1,5.0,0.06666666666666667,15.0,0.0
6.082323981998981e+17,64.0,64.0,119.0,118.0,7.0,4927.0,0.021876693601810264,5.714285714285714,5.714285714285714,0.08333333333333333,12.0,1.0
6.100268377675162e+17,76.0,55.0,137.0,68.0,163.0,3512.0,0.0,7.0,7.0,0.2857142857142857,14.0,0.0
6.083063434688594e+17,45.0,45.0,265.0,0.0,116.0,2905.0,0.03151299524434253,6.333333333333333,6.333333333333333,0.25,8.0,0.0
6.09426687412056e+17,75.0,75.0,118.0,50.0,35.0,3042.0,0.046715631850895806,6.222222222222222,6.222222222222222,0.09090909090909091,11.0,0.0
6.090004863316746e+17,80.0,65.0,0.0,0.0,130.0,2362.0,0.0206711640923549,5.454545454545454,3.3,0.375,16.0,0.0
6.100773990830326e+17,60.0,59.0,132.0,113.0,158.0,5676.0,0.02853672420633197,7.0,7.0,0.09090909090909091,11.0,1.0
6.099941370441687e+17,59.0,57.0,84.0,0.0,0.0,582.0,0.19015112862049394,5.875,6.0,0.1,10.0,0.0
6.097375718627738e+17,78.0,59.0,32.0,107.0,146.0,5035.0,0.0037546269287342306,5.5,6.0,0.1111111111111111,18.0,1.0
6.098080832803512e+17,86.0,54.0,156.0,46.0,0.0,717.0,0.04941919395107293,5.454545454545454,5.5,0.35294117647058826,17.0,1.0
6.087614282464584e+17,68.0,53.0,139.0,75.0,19.0,1597.0,0.03262635994303616,6.142857142857143,6.8,0.18181818181818182,11.0,0.0
6.08514320490754e+17,69.0,69.0,99.0,0.0,40.0,3367.0,0.011791717372864866,7.714285714285714,7.714285714285714,0.1111111111111111,9.0,0.0
6.093772413493658e+17,93.0,1976.0,143.0,114.0,131.0,3253.0,0.043683868229954674,5.333333333333333,5.97119341563786,0.0,20.0,0.0
6.08591877072384e+17,40.0,32.0,0.0,0.0,1660.0,18063.0,0.0,5.0,5.75,0.3333333333333333,9.0,0.0
6.093531944692285e+17,82.0,39.0,136.0,0.0,17.0,2399.0,0.0,7.625,7.0,0.5384615384615384,13.0,0.0
6.082559817100247e+17,71.0,71.0,0.0,0.0,639.0,482.0,0.04433565092669472,6.25,6.25,0.09090909090909091,11.0,1.0
6.088474041971384e+17,70.0,49.0,138.0,281.0,1832.0,435.0,0.00592653797101146,6.375,4.5,0.3333333333333333,12.0,0.0
6.078311704289976e+17,67.0,90.0,298.0,0.0,351.0,4921.0,0.043354001918995536,7.125,7.5,0.2222222222222222,9.0,0.0
6.084352513759109e+17,72.0,72.0,187.0,39.0,0.0,954.0,0.009868022151945694,5.888888888888889,6.222222222222222,0.5384615384615384,13.0,0.0
6.09376532847575e+17,66.0,49.0,129.0,0.0,366.0,1084.0,0.045357454792317425,5.875,5.666666666666667,0.5384615384615384,13.0,1.0
6.087934450675835e+17,72.0,76.0,118.0,249.0,2300.0,427.0,0.025038629256315732,5.25,5.625,0.17647058823529413,17.0,1.0
6.079208801324646e+17,73.0,55.0,148.0,102.0,271.0,9850.0,0.021800221141734754,6.571428571428571,4.833333333333333,0.26666666666666666,15.0,1.0
6.081779230742938e+17,91.0,62.0,188.0,0.0,60.0,3583.0,0.023389887188667562,5.181818181818182,4.875,0.0,17.0,0.0
6.100996733244621e+17,47.0,160.0,170.0,127.0,844.0,2030.0,0.012435375277716376,5.0,6.411764705882353,0.0,9.0,1.0
6.085925518520361e+17,85.0,72.0,46.0,74.0,0.0,3199.0,0.033285380633661474,7.0,6.0,0.26666666666666666,15.0,1.0
6.080509358694113e+17,91.0,95.0,0.0,0.0,99.0,512.0,0.043601116966637474,6.777777777777778,7.625,0.06666666666666667,15.0,1.0
6.079804718222623e+17,63.0,63.0,48.0,70.0,433.0,1473.0,0.0330422956121278,4.0,4.0,0.21428571428571427,14.0,1.0
6.08091421359358e+17,69.0,69.0,129.0,222.0,43.0,4582.0,0.01158241228751096,5.666666666666667,5.666666666666667,0.3076923076923077,13.0,0.0
6.101499679785656e+17,108.0,27.0,198.0,0.0,90.0,4747.0,0.07387106952285845,5.7272727272727275,4.0,0.08695652173913043,23.0,1.0
6.095964808237588e+17,61.0,81.0,162.0,0.0,60.0,6652.0,0.007089500959829647,6.0,6.5,0.1,10.0,0.0
6.09768184594477e+17,73.0,55.0,0.0,0.0,539.0,6786.0,0.03359098103462455,6.375,6.166666666666667,0.75,16.0,0.0
6.090505271675781e+17,59.0,49.0,0.0,0.0,0.0,1120.0,0.01354326403071904,6.5,6.25,0.75,12.0,0.0
6.093341949641769e+17,139.0,69.0,160.0,214.0,1423.0,8323.0,0.02939902213987406,5.846153846153846,5.571428571428571,0.0967741935483871,31.0,0.0
6.076792948111442e+17,94.0,79.0,188.0,27.0,258.0,1488.0,0.009705528761035528,7.7,6.7,0.15384615384615385,13.0,0.0
6.0839607948322e+17,91.0,1984.0,73.0,69.0,300.0,1654.0,0.02156378321214962,6.2727272727272725,5.942857142857143,0.35294117647058826,17.0,0.0
6.090449617664737e+17,94.0,90.0,126.0,61.0,4.0,3688.0,0.0076561001040378746,5.166666666666667,5.0,0.05,20.0,0.0
6.08852174315987e+17,67.0,61.0,0.0,0.0,297.0,302.0,0.01685258204917628,6.25,5.625,0.09090909090909091,11.0,0.0
6.097397885607936e+17,117.0,54.0,153.0,232.0,2053.0,26852.0,0.07653461066991984,4.529411764705882,5.0,0.07142857142857142,28.0,1.0
6.086614205787218e+17,63.0,63.0,141.0,138.0,808.0,1557.0,0.012580454526767133,6.714285714285714,6.714285714285714,0.2,10.0,0.0
6.093054163427656e+17,71.0,71.0,138.0,115.0,795.0,2199.0,0.013229831593628632,4.875,4.875,0.06666666666666667,15.0,0.0
6.078813276610478e+17,89.0,46.0,17.0,57.0,1135.0,6375.0,0.05204696616912156,6.0,4.333333333333333,0.25,20.0,0.0
6.0787752818799e+17,60.0,163.0,188.0,81.0,2221.0,4040.0,0.03187163084911686,5.666666666666667,6.0,0.09090909090909091,11.0,0.0
6.08708086220456e+17,103.0,1964.0,47.0,91.0,619.0,2489.0,0.023328067122206836,5.769230769230769,6.0,0.3888888888888889,18.0,0.0
6.08137719945044e+17,64.0,64.0,38.0,59.0,79.0,4188.0,0.016730837846595646,5.222222222222222,5.222222222222222,0.4166666666666667,12.0,1.0
6.090922054002074e+17,81.0,53.0,87.0,46.0,166.0,3634.0,0.02221985822641076,5.4,5.375,0.2777777777777778,18.0,0.0
6.101092316567798e+17,74.0,74.0,154.0,105.0,95.0,6462.0,0.058668994138671736,5.777777777777778,5.777777777777778,0.0,14.0,0.0
6.09466403003863e+17,36.0,36.0,58.0,69.0,1210.0,0.0,0.0,5.75,3.6666666666666665,0.4444444444444444,9.0,1.0
6.083257051940495e+17,81.0,81.0,77.0,124.0,752.0,2172.0,0.029961842441599964,5.9,5.9,0.07142857142857142,14.0,0.0
6.086991646842225e+17,47.0,46.0,92.0,96.0,771.0,2750.0,0.011161388413907698,6.6,5.5,0.1111111111111111,9.0,0.0
6.093211369423585e+17,63.0,76.0,119.0,0.0,0.0,2348.0,0.04974702411412545,6.571428571428571,5.5,0.18181818181818182,11.0,0.0
6.080710416682516e+17,93.0,2091.0,163.0,133.0,182.0,1822.0,0.013811665543423711,6.2,6.043137254901961,0.058823529411764705,17.0,1.0
6.089103266927452e+17,79.0,37.0,79.0,0.0,11.0,6104.0,0.015614333960655053,6.428571428571429,6.4,0.06666666666666667,15.0,0.0
6.08217038939648e+17,38.0,46.0,173.0,9.0,0.0,3787.0,5.196112200351831e-301,6.5,4.857142857142857,0.0,8.0,0.0
6.097100865003848e+17,70.0,111.0,118.0,15.0,9.0,831.0,0.02204580785962514,5.625,6.25,0.07692307692307693,13.0,0.0
6.09226366035329e+17,90.0,29.0,0.0,0.0,0.0,49.0,0.0,6.222222222222222,8.0,0.38095238095238093,21.0,0.0
6.101976610151465e+17,86.0,86.0,247.0,14.0,21.0,2659.0,0.048193199350614536,6.6,6.6,0.0,14.0,0.0
6.089468153717596e+17,61.0,68.0,145.0,89.0,0.0,2572.0,0.026625826833480602,5.6,6.125,0.09090909090909091,11.0,0.0
6.089063009913938e+17,87.0,15.0,100.0,0.0,90.0,3659.0,0.0,5.545454545454546,4.0,0.3888888888888889,18.0,0.0
6.0897593516612e+17,72.0,64.0,145.0,0.0,0.0,2795.0,0.03192220867381918,4.818181818181818,4.545454545454546,0.07692307692307693,13.0,0.0
6.090431150900388e+17,37.0,70.0,104.0,223.0,2162.0,437.0,0.03533627044438037,4.5,4.8,0.14285714285714285,7.0,0.0
6.088350843392778e+17,116.0,68.0,143.0,72.0,2065.0,0.0,0.01564443067603462,7.363636363636363,5.125,0.7391304347826086,23.0,0.0
6.097512832270746e+17,87.0,67.0,79.0,0.0,85.0,386.0,0.03963040865847088,6.083333333333333,6.555555555555555,0.4666666666666667,15.0,0.0
6.095130146397266e+17,57.0,40.0,0.0,0.0,0.0,1239.0,0.0,9.0,4.6,1.0,11.0,0.0
6.101384332023562e+17,116.0,38.0,74.0,126.0,66.0,6868.0,0.058492014703576324,5.933333333333334,5.8,0.28,25.0,0.0
6.077041183883878e+17,95.0,53.0,88.0,0.0,0.0,6652.0,0.08222303286722911,5.7272727272727275,4.857142857142857,0.18181818181818182,22.0,1.0
6.082499965767352e+17,73.0,54.0,147.0,0.0,0.0,3940.0,0.08004167770367113,6.0,5.142857142857143,0.21428571428571427,14.0,0.0
6.100573085807862e+17,88.0,78.0,199.0,0.0,680.0,9500.0,0.034847104961015306,5.285714285714286,4.4,0.10526315789473684,19.0,1.0
6.094405484710912e+17,72.0,56.0,183.0,76.0,257.0,1908.0,7.794667455740943e-301,5.363636363636363,5.111111111111111,0.7857142857142857,14.0,0.0
6.088486612845568e+17,65.0,65.0,154.0,128.0,0.0,2199.0,0.052420773241996635,5.2,5.2,0.0,12.0,0.0
6.082931383488307e+17,63.0,58.0,85.0,103.0,50.0,9643.0,0.0,6.0,4.833333333333333,0.14285714285714285,14.0,0.0
6.094170692102676e+17,42.0,62.0,109.0,169.0,287.0,7638.0,0.014777738782839549,6.0,6.375,0.14285714285714285,7.0,1.0
6.094272025814917e+17,84.0,1667.0,56.0,131.0,149.0,1043.0,0.06931074767774162,5.666666666666667,5.944444444444445,0.0,16.0,0.0
6.086081589117297e+17,65.0,64.0,130.0,0.0,0.0,1794.0,0.04347383673026032,5.777777777777778,5.777777777777778,0.18181818181818182,11.0,0.0
6.087442329420677e+17,57.0,57.0,84.0,102.0,403.0,883.0,7.819027928547702e-301,6.857142857142857,6.857142857142857,0.25,8.0,0.0
6.097483276520448e+17,87.0,55.0,0.0,0.0,539.0,6786.0,0.043168584012945495,7.375,6.166666666666667,0.16666666666666666,18.0,0.0
6.095316024824136e+17,103.0,68.0,136.0,0.0,0.0,1547.0,0.05036499409589149,4.461538461538462,4.5,0.14814814814814814,27.0,0.0
6.101333466356572e+17,78.0,36.0,156.0,61.0,8974.0,3369.0,0.01055856906395706,5.857142857142857,5.333333333333333,0.23529411764705882,17.0,1.0
6.085928513589166e+17,89.0,92.0,138.0,97.0,864.0,2516.0,0.007306703368172912,6.9,6.181818181818182,0.3333333333333333,15.0,0.0
6.098282431689974e+17,28.0,28.0,118.0,0.0,444.0,5343.0,0.0,6.0,6.0,0.0,4.0,0.0
6.079816973767762e+17,87.0,86.0,306.0,0.0,111.0,1786.0,0.04647905057375335,6.0,6.0,0.0625,16.0,0.0
6.082701006224056e+17,89.0,146.0,185.0,98.0,4838.0,2964.0,0.02658857482076406,7.875,6.5625,0.3333333333333333,12.0,0.0
6.10115685046317e+17,114.0,34.0,24.0,0.0,64.0,5138.0,0.046882240741050796,6.25,5.25,0.2692307692307692,26.0,1.0
6.098428320822764e+17,94.0,63.0,111.0,50.0,86.0,4624.0,0.019492156212789522,4.7272727272727275,5.222222222222222,0.15,20.0,0.0
6.083096750466744e+17,116.0,52.0,157.0,0.0,15.0,1213.0,0.050093541618417836,5.3076923076923075,7.333333333333333,0.3333333333333333,30.0,1.0
6.100466729373286e+17,92.0,4038.0,119.0,0.0,0.0,2971.0,0.050078837542381495,5.222222222222222,5.889830508474576,0.2777777777777778,18.0,1.0
6.086959792447037e+17,93.0,32.0,83.0,0.0,161.0,224.0,0.02233556521404968,6.3,5.75,0.058823529411764705,17.0,1.0
6.09363331468673e+17,86.0,33.0,128.0,53.0,46.0,4336.0,0.10276031879380473,6.2,4.8,0.29411764705882354,17.0,0.0
6.093445280976159e+17,118.0,63.0,125.0,0.0,435.0,4041.0,0.052701527479898515,5.538461538461538,4.1,0.22727272727272727,22.0,0.0
6.097676488182784e+17,79.0,1930.0,84.0,72.0,410.0,1972.0,0.0399567467432407,7.428571428571429,5.974683544303797,0.15789473684210525,19.0,0.0
6.086714757096694e+17,107.0,76.0,91.0,0.0,0.0,2162.0,0.03909194834653657,6.0,6.0,0.2916666666666667,24.0,0.0
6.083328465335173e+17,79.0,78.0,316.0,0.0,94.0,3744.0,0.15263454310608277,7.5,7.5,0.0,14.0,0.0
6.093258578161009e+17,35.0,35.0,119.0,7.0,73.0,976.0,0.04170670919032315,5.6,5.6,0.16666666666666666,6.0,0.0
6.086293335786701e+17,81.0,67.0,113.0,0.0,0.0,5219.0,0.026729669085261927,6.666666666666667,5.428571428571429,0.3125,16.0,0.0
6.093973702169559e+17,85.0,107.0,13.0,114.0,0.0,1857.0,0.034040732884078634,7.375,6.333333333333333,0.21428571428571427,14.0,0.0
6.091267466764042e+17,68.0,90.0,97.0,94.0,0.0,5342.0,0.010760488663822624,6.428571428571429,6.333333333333333,0.08333333333333333,12.0,0.0
6.082281639912817e+17,57.0,62.0,123.0,0.0,0.0,813.0,0.04349074244260495,6.0,6.0,0.1111111111111111,9.0,0.0
6.096508771803218e+17,73.0,73.0,139.0,91.0,1969.0,437.0,0.01900079772990381,6.111111111111111,5.8,0.07692307692307693,13.0,0.0
6.088272743396925e+17,45.0,45.0,78.0,131.0,0.0,3995.0,0.019714992648673785,5.833333333333333,5.833333333333333,0.2222222222222222,9.0,0.0
6.090615149857792e+17,84.0,76.0,137.0,0.0,12.0,1554.0,0.06662429667704603,5.3,5.4,0.06666666666666667,15.0,0.0
6.092241263440896e+17,116.0,30.0,131.0,126.0,1102.0,30183.0,0.0490912046709299,6.181818181818182,6.666666666666667,0.21428571428571427,28.0,1.0
6.091946931471483e+17,89.0,73.0,156.0,90.0,0.0,1790.0,0.07396009482918336,4.7272727272727275,6.444444444444445,0.1,20.0,1.0
6.093583047337206e+17,71.0,59.0,89.0,111.0,57.0,3758.0,0.05934648179497206,5.375,4.857142857142857,0.2,15.0,1.0
6.096178244834468e+17,73.0,74.0,163.0,0.0,0.0,757.0,0.05657782663534483,6.0,6.0,0.08333333333333333,12.0,1.0
6.083087230233559e+17,108.0,1925.0,69.0,86.0,464.0,1715.0,0.06518530044568999,6.833333333333333,5.933054393305439,0.0,18.0,1.0
6.086794387929293e+17,67.0,47.0,132.0,108.0,167.0,8007.0,0.04660587171294984,5.5,5.0,0.9230769230769231,13.0,0.0
6.091332817751941e+17,92.0,1962.0,150.0,249.0,187.0,4249.0,0.037038054669460675,5.454545454545454,5.93801652892562,0.631578947368421,19.0,0.0
6.077882419709829e+17,87.0,87.0,100.0,217.0,147.0,5051.0,0.06311657344984437,6.090909090909091,6.090909090909091,0.0,14.0,0.0
6.098338344068096e+17,120.0,60.0,60.0,0.0,0.0,0.0,0.037631877830198536,6.666666666666667,5.125,0.52,25.0,1.0
6.089523186760868e+17,104.0,61.0,186.0,152.0,1832.0,438.0,0.009914955111609228,7.181818181818182,5.875,0.05555555555555555,18.0,0.0
6.100470212029645e+17,36.0,110.0,148.0,15.0,15.0,2381.0,0.009247500534324854,5.5,5.769230769230769,0.2857142857142857,7.0,0.0
6.094299390336655e+17,111.0,4.0,156.0,0.0,0.0,0.0,0.03465783943426618,6.0,4.0,0.48,25.0,1.0
6.090432780847268e+17,78.0,156.0,189.0,101.0,953.0,2852.0,0.04165750308812045,5.5,6.214285714285714,0.29411764705882354,17.0,0.0
6.085012426213786e+17,86.0,70.0,0.0,0.0,0.0,3880.0,0.042052255946007984,6.2,4.9,1.0666666666666667,15.0,0.0
6.101568940077875e+17,73.0,140.0,192.0,97.0,4013.0,7377.0,0.01427975555204704,5.625,6.5,0.5,14.0,1.0
6.083101407274885e+17,69.0,70.0,225.0,0.0,153.0,2595.0,0.02648081985575913,6.5,6.5,0.2727272727272727,11.0,0.0
6.094148429911245e+17,50.0,48.0,145.0,14.0,455.0,7333.0,0.028647828298413735,4.2,5.166666666666667,0.0,11.0,1.0
6.086298087891067e+17,92.0,1962.0,150.0,249.0,187.0,4249.0,0.037038054669460675,5.454545454545454,5.93801652892562,0.631578947368421,19.0,0.0
6.079376465353933e+17,93.0,73.0,36.0,0.0,179.0,531.0,0.04944286168126524,6.2727272727272725,4.7,0.4444444444444444,18.0,1.0
6.078707593110569e+17,116.0,54.0,167.0,0.0,0.0,3909.0,0.02231315054341874,6.916666666666667,5.714285714285714,0.5789473684210527,19.0,0.0
6.077180807985562e+17,116.0,79.0,171.0,180.0,2065.0,437.0,0.06261458657446871,4.933333333333334,5.8,0.1111111111111111,27.0,1.0
6.101687579908792e+17,68.0,72.0,150.0,78.0,75.0,6264.0,0.023973491488094408,5.333333333333333,4.7272727272727275,0.07692307692307693,13.0,0.0
6.098894502865592e+17,81.0,82.0,166.0,151.0,644.0,6147.0,0.03320075253037323,5.166666666666667,5.166666666666667,0.5882352941176471,17.0,0.0
6.079666052433265e+17,86.0,86.0,302.0,0.0,67.0,7699.0,0.030986739325920196,5.8,5.8,0.1111111111111111,18.0,1.0
6.082695899658977e+17,106.0,41.0,144.0,0.0,16.0,433.0,0.018161202878227017,6.666666666666667,8.25,0.42857142857142855,21.0,0.0
6.083081086502461e+17,104.0,83.0,125.0,41.0,214.0,7996.0,0.0160195718654331,6.0,5.571428571428571,0.19047619047619047,21.0,1.0
6.082086140215992e+17,116.0,39.0,151.0,61.0,1596.0,3499.0,0.07853817614427061,5.461538461538462,4.2,0.3333333333333333,27.0,0.0
6.088255886321705e+17,54.0,54.0,114.0,224.0,27.0,3134.0,0.006950255529943922,5.285714285714286,5.285714285714286,0.1,10.0,0.0
6.101285990022595e+17,61.0,54.0,153.0,232.0,2053.0,26852.0,0.0773022158642359,6.0,5.0,0.08333333333333333,12.0,1.0
6.09098505479594e+17,109.0,1739.0,57.0,138.0,142.0,3363.0,0.006976293209928504,6.083333333333333,6.086956521739131,0.2727272727272727,22.0,0.0
6.085322248756224e+17,103.0,49.0,150.0,0.0,0.0,3530.0,0.043196985190769005,5.230769230769231,5.833333333333333,0.2857142857142857,21.0,0.0
6.079502331131986e+17,35.0,35.0,129.0,104.0,452.0,3582.0,0.0,7.0,7.0,0.4,5.0,0.0
6.07831666866815e+17,65.0,2042.0,74.0,100.0,964.0,2036.0,0.14792851026858045,6.0,5.96,0.0,12.0,0.0
6.092802525026304e+17,80.0,61.0,111.0,159.0,451.0,1726.0,0.011830168631837307,6.333333333333333,6.571428571428571,0.14285714285714285,14.0,0.0
6.097649489825055e+17,94.0,94.0,156.0,111.0,0.0,1312.0,0.1272941919381501,6.888888888888889,6.888888888888889,0.125,16.0,0.0
6.099723428449976e+17,66.0,73.0,94.0,80.0,62.0,1684.0,0.015117384712277396,7.666666666666667,6.5,0.1,10.0,0.0
6.093789720030945e+17,86.0,64.0,149.0,0.0,118.0,1811.0,0.06375138941371931,5.636363636363637,6.571428571428571,0.75,16.0,0.0
6.092273965296927e+17,90.0,51.0,154.0,982.0,2074.0,436.0,0.09179533936340961,4.923076923076923,4.777777777777778,0.21052631578947367,19.0,0.0
6.096692419446006e+17,73.0,52.0,147.0,37.0,3063.0,147.0,0.0422845357478553,6.625,5.833333333333333,0.2,15.0,0.0
6.085595732979343e+17,70.0,42.0,95.0,0.0,212.0,0.0,0.028502256044253164,6.25,6.2,0.5,12.0,0.0
6.090264002767831e+17,92.0,1396.0,158.0,119.0,311.0,2684.0,0.03839458213028517,5.9,6.0701754385964914,0.1111111111111111,18.0,1.0
6.093960215133512e+17,58.0,73.0,156.0,58.0,0.0,4407.0,0.051165616916372676,5.714285714285714,5.888888888888889,0.0,10.0,0.0
6.083155984860119e+17,75.0,75.0,95.0,34.0,195.0,4395.0,0.10170457654723773,4.1,3.5833333333333335,0.09090909090909091,22.0,0.0
6.079329036711404e+17,61.0,198.0,197.0,147.0,11894.0,10686.0,0.034384512985478836,6.857142857142857,5.695652173913044,0.2222222222222222,9.0,0.0
6.100339016465449e+17,75.0,75.0,155.0,75.0,102.0,4951.0,0.06626526532822992,7.5,7.5,0.0,10.0,0.0
6.082050684966953e+17,68.0,68.0,147.0,0.0,60.0,1651.0,0.07848591905777143,7.25,5.545454545454546,0.0,10.0,0.0
6.089865993895649e+17,86.0,66.0,113.0,0.0,40.0,2776.0,0.04303726941213898,5.7,6.5,0.3125,16.0,1.0
6.090940336343982e+17,94.0,81.0,51.0,137.0,0.0,751.0,0.019311558139811162,6.363636363636363,6.4,0.21428571428571427,14.0,0.0
6.099179298036326e+17,87.0,67.0,151.0,109.0,7.0,2404.0,0.10876285837854223,7.0,7.4,0.25,16.0,1.0
6.097810415790408e+17,38.0,44.0,145.0,169.0,297.0,3781.0,0.011072872486196891,6.5,6.0,0.14285714285714285,7.0,1.0
6.080666214001787e+17,67.0,66.0,9.0,44.0,84.0,6439.0,0.09181312282281466,4.6,4.6,0.0,15.0,0.0
6.091297644697559e+17,87.0,86.0,156.0,135.0,0.0,2739.0,0.03387559913994627,5.625,5.625,0.0,18.0,0.0
6.084726725702328e+17,93.0,2057.0,132.0,107.0,294.0,1597.0,0.05207367562888826,5.416666666666667,6.023715415019763,0.05263157894736842,19.0,0.0
6.101218073545687e+17,58.0,58.0,123.0,0.0,0.0,5207.0,0.030637605665309143,6.571428571428571,6.571428571428571,0.2222222222222222,9.0,0.0
6.080942249957622e+17,89.0,51.0,143.0,106.0,38.0,4364.0,0.004394490843564591,7.666666666666667,4.5,0.0,11.0,0.0
6.092122967289856e+17,67.0,51.0,153.0,52.0,1691.0,3615.0,0.06319187404639053,7.333333333333333,6.666666666666667,0.3076923076923077,13.0,0.0
6.101122343296082e+17,54.0,36.0,152.0,39.0,1731.0,0.0,0.11101478454698961,6.4,5.0,0.18181818181818182,11.0,0.0
6.084018079336407e+17,65.0,79.0,96.0,76.0,835.0,5725.0,0.02970636140537705,6.333333333333333,5.3,0.1111111111111111,9.0,0.0
6.101900699288658e+17,54.0,4038.0,119.0,0.0,0.0,2971.0,0.010796970073588303,5.142857142857143,5.889830508474576,0.2727272727272727,11.0,0.0
6.081032842393846e+17,116.0,54.0,154.0,125.0,163.0,3715.0,0.07172409037320739,6.153846153846154,6.0,0.21739130434782608,23.0,0.0
6.093793368110572e+17,114.0,114.0,57.0,91.0,328.0,7839.0,0.02995962648573408,6.25,5.846153846153846,0.21739130434782608,23.0,1.0
6.087754322683372e+17,82.0,66.0,29.0,57.0,149.0,4169.0,0.03202652238652542,5.111111111111111,5.714285714285714,0.3333333333333333,18.0,1.0
6.089547522238382e+17,57.0,64.0,145.0,0.0,0.0,2795.0,0.02383150602332525,5.5,4.545454545454546,0.1,10.0,0.0
6.096716312550072e+17,117.0,72.0,130.0,46.0,55.0,5787.0,0.030061607758643704,6.3076923076923075,7.0,0.13636363636363635,22.0,0.0
6.097530749498491e+17,49.0,49.0,145.0,126.0,32.0,3750.0,0.013186175443566638,5.5,5.5,0.0,9.0,0.0
6.092103553450271e+17,121.0,16.0,89.0,0.0,28.0,0.0,0.039760197920888404,5.333333333333333,6.0,0.3076923076923077,26.0,0.0
6.083818841423503e+17,36.0,35.0,46.0,55.0,1202.0,0.0,0.0,5.75,3.5,0.4444444444444444,9.0,1.0
6.08064012241281e+17,87.0,80.0,0.0,0.0,928.0,49.0,0.01839683647762431,5.7,6.875,0.13333333333333333,15.0,1.0
6.084377257090908e+17,66.0,66.0,143.0,0.0,0.0,1695.0,0.07062190627083563,6.833333333333333,6.833333333333333,0.1,10.0,0.0
6.088021062130401e+17,69.0,78.0,132.0,166.0,12.0,1769.0,0.03817713145902398,5.375,5.333333333333333,0.25,16.0,1.0
6.093369089513472e+17,64.0,49.0,165.0,0.0,0.0,1171.0,0.041178325670795796,5.25,5.0,0.14285714285714285,14.0,1.0
6.093566961132831e+17,47.0,47.0,155.0,0.0,24.0,1242.0,9.130601843858301e-301,8.0,8.0,0.16666666666666666,6.0,0.0
6.077522982033777e+17,62.0,28.0,94.0,176.0,3061.0,0.0,0.035012162796267156,5.375,3.8,0.4666666666666667,15.0,0.0
6.082618694727639e+17,84.0,60.0,162.0,44.0,0.0,652.0,0.07181551886197728,5.8,5.375,0.4666666666666667,15.0,1.0
6.087734205626573e+17,97.0,32.0,98.0,36.0,204.0,0.0,0.048713038320583234,6.777777777777778,7.333333333333333,0.058823529411764705,17.0,0.0
6.08003647356543e+17,87.0,78.0,170.0,88.0,243.0,659.0,0.046399195554444016,4.384615384615385,5.2,0.0,17.0,0.0
6.093756967759872e+17,97.0,53.0,145.0,0.0,36.0,4518.0,0.030335856887941114,6.2727272727272725,6.142857142857143,0.17647058823529413,17.0,0.0
6.090728774935716e+17,89.0,35.0,0.0,50.0,30461.0,0.0,0.039347304617021,5.555555555555555,7.0,0.4444444444444444,18.0,1.0
6.091151686106563e+17,87.0,62.0,136.0,161.0,567.0,8247.0,0.014475760602931058,4.916666666666667,5.0,0.05555555555555555,18.0,0.0
6.082947438611292e+17,39.0,62.0,156.0,71.0,571.0,4004.0,0.018510571147890606,5.6,6.375,0.1111111111111111,9.0,1.0
6.096054953395323e+17,59.0,63.0,75.0,83.0,0.0,341.0,0.061165325529303004,4.666666666666667,5.375,0.21428571428571427,14.0,1.0
6.082952747678597e+17,60.0,109.0,189.0,38.0,426.0,979.0,0.0833911553264871,6.25,6.3076923076923075,0.2222222222222222,9.0,0.0
6.095470254918697e+17,80.0,55.0,101.0,80.0,65.0,7174.0,0.004028649169398267,5.857142857142857,5.8,0.35294117647058826,17.0,1.0
6.094961712543949e+17,47.0,49.0,198.0,0.0,0.0,2990.0,0.013719905162259806,9.0,5.714285714285714,0.16666666666666666,6.0,0.0
6.090778117860966e+17,91.0,57.0,135.0,12.0,765.0,2637.0,0.04332198395087715,4.3,5.428571428571429,0.6363636363636364,22.0,1.0
6.077879108432691e+17,101.0,39.0,165.0,155.0,1832.0,523.0,0.014658676344245329,6.2,6.0,0.14285714285714285,21.0,1.0
6.079151919012905e+17,64.0,64.0,146.0,0.0,0.0,1198.0,0.056124842225019136,6.0,6.0,0.18181818181818182,11.0,0.0
6.083531676009595e+17,86.0,59.0,96.0,41.0,121.0,5420.0,0.021331422665223396,6.454545454545454,6.125,0.0625,16.0,0.0
6.085421501968916e+17,68.0,49.0,136.0,0.0,28.0,2226.0,0.033579294373835125,6.333333333333333,6.0,0.16666666666666666,12.0,0.0
6.07668877594497e+17,98.0,40.0,174.0,0.0,0.0,2702.0,0.037461942907288395,6.2,6.4,0.45,20.0,1.0
6.095198583639532e+17,83.0,56.0,0.0,0.0,233.0,70.0,0.07143858620545449,6.0,5.5,0.375,16.0,0.0
6.090406896706847e+17,92.0,75.0,59.0,0.0,29.0,1683.0,0.027721686746896096,6.0,5.666666666666667,0.11764705882352941,17.0,0.0
